Title:,"Time Series, Area-Averaged of Air Temperature (Daytime/Ascending) daily 1 (daily)"
User Start Date:,2002-08-31T00:00:00Z
User End Date:,2016-09-25T23:59:59Z
User Bounding Box:,"-175,-60,172.5,86"
Data Bounding Box:,"-174.5,-59.5,172.5,85.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2002-08-31T00:00:00Z&endtime=2016-09-25T23:59:59Z&bbox=-175,-60,172.5,86&data=AIRX3STD_006_Temperature_A(z%3D500%3Aunits%3DC)&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_Temperature_A):, -9999

time, mean_AIRX3STD_006_Temperature_A
2015-11-14,-14.8919125
2015-11-15,-14.9491634
2015-11-16,-14.8174801
2015-11-17,-14.8284054
2015-11-18,-14.7960262
2015-11-19,-14.5123043
2015-11-20,-14.6561642
2015-11-21,-14.2714901
2015-11-22,-14.3722286
2015-11-23,-14.4721737
2015-11-24,-14.5840206
2015-11-25,-14.6218014
2015-11-26,-14.5833797
2015-11-27,-14.664465
2015-11-28,-14.5610714
2015-11-29,-14.6364498
2015-11-30,-14.7632809
2015-12-01,-14.8034725
2015-12-02,-14.6569881
2015-12-03,-14.661871
2015-12-04,-14.6178646
2015-12-05,-14.4909115
2015-12-06,-14.5599422
2015-12-07,-14.5826473
2015-12-08,-14.5991573
2015-12-09,-14.5930538
2015-12-10,-14.6760921
2015-12-11,-14.8555355
2015-12-12,-14.9027462
2015-12-13,-15.0857906
2015-12-14,-15.210638
2015-12-15,-15.2876644
2015-12-16,-15.971777
2015-12-17,-15.2614193
2015-12-18,-15.2619686
2015-12-19,-15.1214046
2015-12-20,-15.1102657
2015-12-21,-15.0249691
2015-12-22,-15.0169125
2015-12-23,-15.0121212
2015-12-24,-15.0380001
2015-12-25,-14.8951168
2015-12-26,-14.7597408
2015-12-27,-14.740942
2015-12-28,-14.6799984
2015-12-29,-14.6581478
2015-12-30,-14.6667538
2015-12-31,-14.7778683
2016-01-01,-14.7184505
2016-01-02,-14.684454
2016-01-03,-14.6613216
2016-01-04,-14.7419796
2016-01-05,-14.7970333
2016-01-06,-14.7142086
2016-01-07,-15.0729733
2016-01-08,-14.845892
2016-01-09,-14.9280758
2016-01-10,-14.9729061
2016-01-11,-15.0094051
2016-01-12,-15.0730953
2016-01-13,-15.0184994
2016-01-14,-15.0065365
2016-01-15,-14.9487362
2016-01-16,-14.9343014
2016-01-17,-14.8522396
2016-01-18,-14.8197689
2016-01-19,-14.7708492
2016-01-20,-14.8148556
2016-01-21,-14.8465023
2016-01-22,-14.7691097
2016-01-23,-14.6807003
2016-01-24,-14.5738277
2016-01-25,-14.595892
2016-01-26,-14.6490841
2016-01-27,-14.6292477
2016-01-28,-14.7304134
2016-01-29,-14.5492916
2016-01-30,-14.5401363
2016-01-31,-14.4675045
2016-02-01,-14.5210323
2016-02-02,-14.5340939
2016-02-03,-14.6336422
2016-02-04,-14.6001034
2016-02-05,-14.4834347
2016-02-06,-14.4185848
2016-02-07,-14.3367977
2016-02-08,-14.3037472
2016-02-09,-14.3880978
2016-02-10,-14.4803219
2016-02-11,-15.0172482
2016-02-12,-14.6242123
2016-02-13,-14.586462
2016-02-14,-14.4314022
2016-02-15,-14.3533993
2016-02-16,-14.2332516
2016-02-17,-14.2800655
2016-02-18,-13.9390926
2016-02-19,-13.9256039
2016-02-20,-13.9680538
2016-02-21,-13.9727535
2016-02-22,-14.0526791
2016-02-23,-14.1167965
2016-02-24,-14.2406673
2016-02-25,-14.2228756
2016-02-26,-14.3411007
2016-02-27,-14.3405209
2016-02-28,-14.3688107
2016-02-29,-14.3620968
2016-03-01,-14.2336788
2016-03-02,-14.3492184
2016-03-03,-14.3801937
2016-03-04,-14.5010128
2016-03-05,-14.5062313
2016-03-06,-14.5336971
2016-03-07,-14.5124874
2016-03-08,-14.4894772
2016-03-09,-14.7543697
2016-03-10,-14.3906002
2016-03-11,-14.3194027
2016-03-12,-14.3571529
2016-03-13,-14.3414669
2016-03-14,-14.3726559
2016-03-15,-14.3463802
2016-03-16,-14.4502926
2016-03-17,-14.425787
2016-03-18,-14.528265
2016-03-19,-14.4424496
2016-03-20,-14.4035091
2016-03-21,-14.2608395
2016-03-22,-14.1314144
2016-03-23,-14.0143185
2016-03-24,-13.9356136
2016-03-25,-13.9315548
2016-03-26,-13.7787533
2016-03-27,-13.9937191
2016-03-28,-13.9972286
2016-03-29,-13.9667416
2016-03-30,-14.0739803
2016-03-31,-14.208807
2016-04-01,-14.1669674
2016-04-02,-14.0676327
2016-04-03,-14.1203976
2016-04-04,-14.0448971
2016-04-05,-13.9749508
2016-04-06,-14.0445614
2016-04-07,-13.669775
2016-04-08,-13.5758419
2016-04-09,-13.6885128
2016-04-10,-13.8492184
2016-04-11,-13.8170223
2016-04-12,-13.838995
2016-04-13,-13.8815365
2016-04-14,-14.0632076
2016-04-15,-14.0412045
2016-04-16,-13.9775448
2016-04-17,-14.0011044
2016-04-18,-14.0589352
2016-04-19,-14.1361752
2016-04-20,-14.0679379
2016-04-21,-14.0082455
2016-04-22,-13.987402
2016-04-23,-13.8749447
2016-04-24,-13.8541317
2016-04-25,-13.8465023
2016-04-26,-13.7643185
2016-04-27,-13.7388363
2016-04-28,-13.8365841
2016-04-29,-13.8240719
2016-04-30,-13.7648067
2016-05-01,-13.7679195
2016-05-02,-13.8287411
2016-05-03,-13.9326229
2016-05-04,-14.021307
2016-05-05,-14.0110836
2016-05-06,-13.9626522
2016-05-07,-13.97962
2016-05-08,-13.7624874
2016-05-09,-13.5749874
2016-05-10,-13.5014095
2016-05-11,-13.4412899
2016-05-12,-13.3984432
2016-05-13,-13.4506893
2016-05-14,-13.4928646
2016-05-15,-13.4229794
2016-05-16,-13.4339352
2016-05-17,-13.456152
2016-05-18,-13.4328365
2016-05-19,-13.4017391
2016-05-20,-13.2401791
2016-05-21,-13.1787472
2016-05-22,-12.9941769
2016-05-23,-12.9916439
2016-05-24,-13.0378475
2016-05-25,-13.1333981
2016-05-26,-13.2230892
2016-05-27,-13.1996212
2016-05-28,-13.2040462
2016-05-29,-13.1677608
2016-05-30,-13.2983456
2016-05-31,-13.245306
2016-06-01,-13.2358456
2016-06-02,-13.2612667
2016-06-03,-13.1716976
2016-06-04,-13.1252804
2016-06-05,-13.0955563
2016-06-06,-12.9384518
2016-06-07,-12.7408504
2016-06-08,-12.6152706
2016-06-09,-12.5571041
2016-06-10,-12.5637264
2016-06-11,-12.5242977
2016-06-12,-12.5034847
2016-06-13,-12.5142879
2016-06-14,-12.5843563
2016-06-15,-12.5458736
2016-06-16,-12.5327511
2016-06-17,-12.6649532
2016-06-18,-12.6580868
2016-06-19,-12.4850826
2016-06-20,-12.3645077
2016-06-21,-12.4261227
2016-06-22,-12.2822628
2016-06-23,-12.3578243
2016-06-24,-12.386694
2016-06-25,-12.2532101
2016-06-26,-12.0315914
2016-06-27,-12.0780087
2016-06-28,-12.0870419
2016-06-29,-12.1827145
2016-06-30,-12.0712337
2016-07-01,-12.0446529
2016-07-02,-11.849493
2016-07-03,-11.8771114
2016-07-04,-11.8955441
2016-07-05,-11.9299374
2016-07-06,-11.936224
2016-07-07,-11.9238949
2016-07-08,-11.8561459
2016-07-09,-11.9048824
2016-07-10,-12.0455685
2016-07-11,-12.0521603
2016-07-12,-11.9697018
2016-07-13,-11.9556637
2016-07-14,-11.8833675
2016-07-15,-11.7510738
2016-07-16,-11.7072506
2016-07-17,-11.6512508
2016-07-18,-11.6684933
2016-07-19,-11.7518368
2016-07-20,-11.797308
2016-07-21,-11.8564816
2016-07-22,-11.7879391
2016-07-23,-11.7133236
2016-07-24,-11.8395138
2016-07-25,-11.8628902
2016-07-26,-11.8661556
2016-07-27,-11.917944
2016-07-28,-11.8078976
2016-07-29,-11.8401546
2016-07-30,-11.970129
2016-07-31,-12.0472775
2016-08-01,-11.9905148
2016-08-02,-11.9681149
2016-08-03,-11.8475704
2016-08-04,-11.8654842
2016-08-05,-11.8414059
2016-08-06,-11.8387508
2016-08-07,-11.7220516
2016-08-08,-11.6614437
2016-08-09,-11.7254696
2016-08-10,-11.7338009
2016-08-11,-11.7658443
2016-08-12,-11.8404293
2016-08-13,-11.972662
2016-08-14,-12.0019588
2016-08-15,-12.1554928
2016-08-16,-12.2255917
2016-08-17,-12.0776424
2016-08-18,-11.9799862
2016-08-19,-11.9000607
2016-08-20,-11.8525448
2016-08-21,-11.9115658
2016-08-22,-12.0133724
2016-08-23,-11.897192
2016-08-24,-11.9242611
2016-08-25,-12.2310238
2016-08-26,-12.0123348
2016-08-27,-11.9731503
2016-08-28,-12.0598507
2016-08-29,-12.0411739
2016-08-30,-11.9627132
2016-08-31,-11.9147396
2016-09-01,-11.8382931
2016-09-02,-11.8607235
2016-09-03,-11.9780941
2016-09-04,-12.0704098
2016-09-05,-12.1366024
2016-09-06,-12.0999813
2016-09-07,-12.2882442
2016-09-08,-12.4265499
2016-09-09,-12.4403439
2016-09-10,-12.4569149
2016-09-11,-12.45191
2016-09-12,-12.4202633
2016-09-13,-12.3929806
2016-09-14,-12.5146542
2016-09-15,-12.5066586
2016-09-16,-12.563818
2016-09-17,-12.6747799
2016-09-18,-12.6767635
2016-09-19,-12.8000546
2016-09-20,-12.8999996
2016-09-21,-12.9097652
2016-09-22,-13.0808163
2016-09-23,-13.0352535
2016-09-24,-11.9845028
